leccion_id,ruta_id,ruta_titulo,ruta_tipo,ciclo_siglas,orden_leccion,competencia_id,leccion_titulo,leccion_objetivo,video_titulo,canal,youtube_url,embed_url,inicio_segundos,fin_segundos,notas_habilitadas,notas_con_timestamp,guardar_progreso_segundos,boton_marcar_hecho,condicion_marcar_hecho,actividad_obligatoria,evidencia_minima,obligatoria_para_ruta,estado_embed,ultima_revision
daw_github_student_pack__daw-ed-002,daw_github_student_pack,GitHub Student Developer Pack,herramienta,DAW,4,DAW-ED-002,"Depurar, automatizar y mantener calidad",Depurar y detectar fallos de forma sistemática.,Visual Studio Code: curso para principiantes,HolaMundo,https://www.youtube.com/watch?v=Ei1y51K8jQk,https://www.youtube-nocookie.com/embed/Ei1y51K8jQk?rel=0&enablejsapi=1&cc_load_policy=1&start=1831&end=3857,1831,3857,si,si,si,si,evidencia_entregada_y_criterio_superado,Usa puntos de ruptura e inspección de variables || Configura formato o lint reproducible || Ejecuta pruebas automáticamente en cada cambio relevante,Repositorio con configuración y workflow de pruebas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_github_student_pack__daw-dep-002,daw_github_student_pack,GitHub Student Developer Pack,herramienta,DAW,5,DAW-DEP-002,Contenerizar y automatizar entrega,"Crear imagen, contenedor, volúmenes y Compose reproducible.",Curso de Docker para principiantes,HolaMundo,https://www.youtube.com/watch?v=4Dko5W96WHg,https://www.youtube-nocookie.com/embed/4Dko5W96WHg?rel=0&enablejsapi=1&cc_load_policy=1&start=1197&end=5200,1197,5200,si,si,si,si,evidencia_entregada_y_criterio_superado,La aplicación se inicia con un comando documentado || Los servicios usan configuración y volúmenes coherentes || El pipeline bloquea una entrega con pruebas fallidas,"Dockerfile, compose y workflow CI",no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_docker__daw-dep-002,daw_docker,Docker,herramienta,DAW,1,DAW-DEP-002,Contenerizar y automatizar entrega,"Crear imagen, contenedor, volúmenes y Compose reproducible.",Curso de Docker para principiantes,HolaMundo,https://www.youtube.com/watch?v=4Dko5W96WHg,https://www.youtube-nocookie.com/embed/4Dko5W96WHg?rel=0&enablejsapi=1&cc_load_policy=1&start=1197&end=5200,1197,5200,si,si,si,si,evidencia_entregada_y_criterio_superado,La aplicación se inicia con un comando documentado || Los servicios usan configuración y volúmenes coherentes || El pipeline bloquea una entrega con pruebas fallidas,"Dockerfile, compose y workflow CI",no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_docker__daw-bd-001,daw_docker,Docker,herramienta,DAW,2,DAW-BD-001,Modelar datos relacionales,"Crear un modelo relacional con entidades, relaciones y claves.",Diseño de bases de datos,jonmircha,https://www.youtube.com/watch?v=HXE169-n5pM,https://www.youtube-nocookie.com/embed/HXE169-n5pM?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Identifica entidades y relaciones de un caso || Normaliza hasta un diseño razonable || Define claves primarias, foráneas y restricciones",Diagrama entidad-relación y modelo relacional,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_docker__daw-bd-002,daw_docker,Docker,herramienta,DAW,3,DAW-BD-002,Crear y consultar una base de datos con SQL,Crear tablas y resolver consultas SQL sobre varias entidades.,Curso de SQL desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=OuJerKzV5T0,https://www.youtube-nocookie.com/embed/OuJerKzV5T0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Crea tablas con tipos y restricciones correctas || Realiza CRUD y consultas con JOIN || Usa agregaciones, filtros y ordenación sobre datos coherentes",Script SQL ejecutable con datos de prueba y 12 consultas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_docker__daw-bd-003,daw_docker,Docker,herramienta,DAW,4,DAW-BD-003,"Mantener integridad, transacciones y acceso seguro","Aplicar restricciones, transacciones y permisos básicos en una base de datos.",Curso de SQL desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=OuJerKzV5T0,https://www.youtube-nocookie.com/embed/OuJerKzV5T0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Demuestra una transacción con confirmación y reversión || Crea un usuario con privilegios mínimos || Realiza y verifica una copia y restauración de prueba,Script y registro de una restauración controlada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_docker__daw-lm-001,daw_docker,Docker,herramienta,DAW,5,DAW-LM-001,Estructurar información con lenguajes de marcas,Estructurar información usando etiquetas semánticas y jerarquía correcta.,Curso de HTML,jonmircha,https://www.youtube.com/watch?v=-oK6zL01fNM,https://www.youtube-nocookie.com/embed/-oK6zL01fNM?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Usa estructura semántica y validable || Diferencia HTML, XML y JSON y sus casos de uso || Interpreta o genera datos estructurados",Conjunto de documentos validados y ejemplo de consumo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_postman__daw-bas-004,daw_postman,Postman,herramienta,DAW,1,DAW-BAS-004,Comprender cómo funciona una aplicación conectada,"Distinguir cliente, servidor, red, petición, respuesta y datos.",Fundamentos de Node.js,jonmircha,https://www.youtube.com/watch?v=0f26_Enlv38,https://www.youtube-nocookie.com/embed/0f26_Enlv38?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Dibuja el recorrido de una petición desde navegador o app hasta servidor || Diferencia frontend, backend y base de datos || Interpreta códigos HTTP comunes y una URL",Diagrama comentado de una aplicación sencilla,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_postman__daw-cli-002,daw_postman,Postman,herramienta,DAW,2,DAW-CLI-002,Consumir APIs y gestionar asincronía,"Consumir APIs, trabajar con promesas y gestionar errores asíncronos.",Curso de JavaScript,jonmircha,https://www.youtube.com/playlist?list=PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Consume una API con estados de carga, éxito y error || Valida y transforma la respuesta antes de mostrarla || Evita exponer claves y documenta límites de la API",Cliente web conectado a una API pública o propia,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_postman__daw-pro-002,daw_postman,Postman,herramienta,DAW,3,DAW-PRO-002,Diseñar funciones y trabajar con colecciones,Separar lógica en funciones y manipular colecciones.,Curso de Java desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=JOAqpdM36wI,https://www.youtube-nocookie.com/embed/JOAqpdM36wI?rel=0&enablejsapi=1&cc_load_policy=1&start=11115&end=19586,11115,19586,si,si,si,si,evidencia_entregada_y_criterio_superado,"Separa responsabilidades en funciones pequeñas || Recorre y transforma colecciones correctamente || Gestiona búsquedas, ordenación o agregación básica",Aplicación de consola modular con colección de objetos o datos,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_postman__daw-pro-004,daw_postman,Postman,herramienta,DAW,4,DAW-PRO-004,"Gestionar errores, ficheros y pruebas",Gestionar excepciones y usar el depurador.,Curso de Java desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=JOAqpdM36wI,https://www.youtube-nocookie.com/embed/JOAqpdM36wI?rel=0&enablejsapi=1&cc_load_policy=1&start=27441&end=30500,27441,30500,si,si,si,si,evidencia_entregada_y_criterio_superado,Maneja errores sin ocultarlos ni bloquear la aplicación || Lee y escribe datos de forma segura || Incluye pruebas para lógica importante y casos límite,Repositorio con pruebas y tratamiento de errores,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_postman__daw-srv-001,daw_postman,Postman,herramienta,DAW,5,DAW-SRV-001,"Crear rutas, validación y lógica de servidor","Crear rutas, validar entrada y separar lógica de servidor.",Node.js y Express: API y servidor web,jonmircha,https://www.youtube.com/watch?v=tDF644vI-gs,https://www.youtube-nocookie.com/embed/tDF644vI-gs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Define rutas y métodos HTTP coherentes || Valida entrada en servidor y devuelve errores útiles || Separa reglas de negocio de acceso a datos,Backend con CRUD validado y documentación de endpoints,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_figma_education__daw-ui-001,daw_figma_education,Figma for Education,herramienta,DAW,1,DAW-UI-001,Diseñar experiencias usables y coherentes,"Diseñar flujo, jerarquía, componentes y prototipo antes de programar.",Curso de Figma,jonmircha,https://www.youtube.com/playlist?list=PLvq-jIkSeTUbpfewvbKLhHctdkgadAy-K,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLvq-jIkSeTUbpfewvbKLhHctdkgadAy-K&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"La jerarquía permite completar la tarea principal || Contempla estados vacío, carga, error y éxito || Usa patrones y componentes consistentes",Prototipo y pantalla implementada con estados,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_figma_education__daw-si-001,daw_figma_education,Figma for Education,herramienta,DAW,2,DAW-SI-001,Instalar y configurar un sistema de trabajo,Instalar y configurar un entorno de trabajo reproducible.,Visual Studio Code: curso para principiantes,HolaMundo,https://www.youtube.com/watch?v=Ei1y51K8jQk,https://www.youtube-nocookie.com/embed/Ei1y51K8jQk?rel=0&enablejsapi=1&cc_load_policy=1&start=78&end=1210,78,1210,si,si,si,si,evidencia_entregada_y_criterio_superado,"Instala o configura una máquina virtual o entorno equivalente || Crea usuarios y aplica actualizaciones || Documenta requisitos, red y almacenamiento",Guía de instalación reproducible con capturas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_figma_education__daw-pro-001,daw_figma_education,Figma for Education,herramienta,DAW,3,DAW-PRO-001,"Programar con variables, decisiones y bucles","Programar variables, validaciones y decisiones.",Curso de Java desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=JOAqpdM36wI,https://www.youtube-nocookie.com/embed/JOAqpdM36wI?rel=0&enablejsapi=1&cc_load_policy=1&start=5294&end=11115,5294,11115,si,si,si,si,evidencia_entregada_y_criterio_superado,Usa tipos de datos y operadores adecuados || Resuelve decisiones y repeticiones sin bucles infinitos || Valida entradas y prueba casos límite,Tres programas de consola con casos de prueba,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_figma_education__daw-pro-003,daw_figma_education,Figma for Education,herramienta,DAW,4,DAW-PRO-003,Aplicar programación orientada a objetos,"Modelar clases, objetos, encapsulación y composición.",Curso de Java desde cero,MoureDev by Brais Moure,https://www.youtube.com/watch?v=JOAqpdM36wI,https://www.youtube-nocookie.com/embed/JOAqpdM36wI?rel=0&enablejsapi=1&cc_load_policy=1&start=19586&end=27441,19586,27441,si,si,si,si,evidencia_entregada_y_criterio_superado,Define clases con responsabilidades claras || Protege invariantes mediante encapsulación || Usa composición o interfaces y justifica el diseño,Proyecto orientado a objetos con diagrama y README,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_figma_education__daw-lm-002,daw_figma_education,Figma for Education,herramienta,DAW,5,DAW-LM-002,Presentar información de forma responsive,Construir una interfaz responsive y comprobarla en varios tamaños.,Responsive Web Design,jonmircha,https://www.youtube.com/watch?v=udGrXWeJp1Y,https://www.youtube-nocookie.com/embed/udGrXWeJp1Y?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Construye un layout con Flexbox o Grid || Se adapta a móvil, tableta y escritorio || Mantiene contraste, legibilidad y consistencia visual",Landing responsive publicada o capturas multiformato,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_sae_ofertas_empleo__daw-bas-004,daw_sae_ofertas_empleo,Ofertas de empleo del SAE,empleo_busqueda,DAW,1,DAW-BAS-004,Comprender cómo funciona una aplicación conectada,"Distinguir cliente, servidor, red, petición, respuesta y datos.",Fundamentos de Node.js,jonmircha,https://www.youtube.com/watch?v=0f26_Enlv38,https://www.youtube-nocookie.com/embed/0f26_Enlv38?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Dibuja el recorrido de una petición desde navegador o app hasta servidor || Diferencia frontend, backend y base de datos || Interpreta códigos HTTP comunes y una URL",Diagrama comentado de una aplicación sencilla,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_sae_ofertas_empleo__daw-lm-002,daw_sae_ofertas_empleo,Ofertas de empleo del SAE,empleo_busqueda,DAW,2,DAW-LM-002,Presentar información de forma responsive,Construir una interfaz responsive y comprobarla en varios tamaños.,Responsive Web Design,jonmircha,https://www.youtube.com/watch?v=udGrXWeJp1Y,https://www.youtube-nocookie.com/embed/udGrXWeJp1Y?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Construye un layout con Flexbox o Grid || Se adapta a móvil, tableta y escritorio || Mantiene contraste, legibilidad y consistencia visual",Landing responsive publicada o capturas multiformato,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_sae_ofertas_empleo__daw-emp-001,daw_sae_ofertas_empleo,Ofertas de empleo del SAE,empleo_busqueda,DAW,3,DAW-EMP-001,Preparar perfil profesional y candidatura,"Organizar CV, portfolio, evidencias y documentos de candidatura en una carpeta compartible.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto concreto || Perfil GitHub o portfolio con dos evidencias explicadas || Matriz de requisitos y brechas de tres ofertas,"CV, perfil y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_sae_ofertas_empleo__daw-cli-001,daw_sae_ofertas_empleo,Ofertas de empleo del SAE,empleo_busqueda,DAW,4,DAW-CLI-001,Programar interacción con JavaScript en el navegador,"Programar eventos, DOM, formularios y estado de interfaz.",Curso de JavaScript,jonmircha,https://www.youtube.com/playlist?list=PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLvq-jIkSeTUZ6QgYYO3MwG9EMqC-KoLXA&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Manipula contenido y eventos sin recargas innecesarias || Valida formularios y muestra errores accesibles || Organiza código en módulos y evita variables globales,Aplicación web interactiva con formularios y estado local,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_sae_ofertas_empleo__daw-cli-003,daw_sae_ofertas_empleo,Ofertas de empleo del SAE,empleo_busqueda,DAW,5,DAW-CLI-003,Construir interfaces basadas en componentes,"Construir una interfaz con componentes, propiedades y estado.",Curso de React,jonmircha,https://www.youtube.com/playlist?list=PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLvq-jIkSeTUZ5XcUw8fJPTBKEHEKPMTKk&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Los componentes tienen responsabilidades claras || El estado se ubica en el nivel adecuado || La navegación y formularios mantienen consistencia,Aplicación de varias vistas con componentes reutilizables,no,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_tecnoempleo__daw-emp-001,daw_tecnoempleo,Tecnoempleo,empleo_busqueda,DAW,1,DAW-EMP-001,Preparar perfil profesional y candidatura,"Organizar CV, portfolio, evidencias y documentos de candidatura en una carpeta compartible.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto concreto || Perfil GitHub o portfolio con dos evidencias explicadas || Matriz de requisitos y brechas de tres ofertas,"CV, perfil y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
daw_tecnoempleo__daw-lm-002,daw_tecnoempleo,Tecnoempleo,empleo_busqueda,DAW,2,DAW-LM-002,Presentar información de forma responsive,Construir una interfaz responsive y comprobarla en varios tamaños.,Responsive Web Design,jonmircha,https://www.youtube.com/watch?v=udGrXWeJp1Y,https://www.youtube-nocookie.com/embed/udGrXWeJp1Y?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Construye un layout con Flexbox o Grid || Se adapta a móvil, tableta y escritorio || Mantiene contraste, legibilidad y consistencia visual",Landing responsive publicada o capturas multiformato,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
